Total times: 1141483
Item	Time empty	Estimated value	Time
83930047	0	0.8981261182876483	1054
71418484	0	0.8743346661815179	1054
83294786	0	0.8582255669523321	1054
73357729	0	0.8566709878889088	1054
69841660	0	0.8420316371699366	1054
75997659	0	0.8345805044169917	1054
63590356	0	0.8298839287572608	1054
90714907	0	0.8166827724192464	1054
71840449	0	0.8159500058792387	1054
71379069	0	0.8016251571937546	1054
17801250	0	0.7920489636721297	1054
71876015	0	0.7762460213783591	1054
16762601	0	0.7721935605973235	1054
89160781	0	0.7635681891278167	1054
80962504	0	0.7588952960638387	1054
77586629	0	0.7024382809005749	1054
14841167	0	0.6950704296475124	1054
9159424	0	0.694550744109424	1054
12119896	0	0.6653167741719389	1054
78780122	0	0.6619671660716316	1054
60797755	63748	0.648206963476324	1054
82900774	0	0.614238605510488	1054
14931763	0	0.5938917446704903	1054
74863964	0	0.5913773186406736	1054
72718191	104976	0.5838874358235298	1054
9883417	98069	0.55514333992781	1054
7925568	0	0.5456829168620155	1054
81608188	88720	0.5433542575806345	1054
68825735	53132	0.5310734410706507	1054
75764632	0	0.5211265416158104	1054
3513394	74603	0.5191228241001646	1054
67552090	66985	0.5131122952534606	1054
70870518	0	0.5097478349186519	1054
7444285	0	0.5062252588247166	1054
33291631	0	0.5049955055626927	1054
65126194	0	0.49922507342909533	1054
4297595	68048	0.48416916364411927	1054
75710556	33736	0.48254942244785104	1054
11016852	55136	0.47996940608657956	1054
62500634	98513	0.47862182813434534	1054
58484831	182377	0.471897972571117	1054
16435287	32676	0.47085740788879327	1054
73331759	73574	0.462682907974992	1054
72070691	91904	0.45595077542082685	1054
46725701	161868	0.45047490616511426	1054
86255145	129502	0.44386990683032757	1054
14047278	29416	0.43887710043787487	1054
70555369	96388	0.4359470001635394	1054
83671708	56313	0.4316302421506071	1054
80966354	59494	0.42987546785179226	1054
1125208	65925	0.4296031856728144	1054
4250024	171514	0.42901042515877696	1054
75943787	116731	0.42652671274738274	1054
41773241	38000	0.42385581421334595	1054
2609199	188925	0.42232169155881627	1054
70077941	244455	0.41986277258773563	1054
17270322	94024	0.41186546795754064	1054
66107883	47774	0.4085928487805215	1054
65850520	353698	0.40530104606490974	1054
78153059	81883	0.39684258098745845	1054
71764550	162917	0.39439169133179985	1054
80947484	41270	0.39347270211932034	1054
66237014	206220	0.39208026547732344	1054
74591612	235961	0.38672945699120426	1054
73854012	220051	0.38359765775715116	1054
17964785	118971	0.38247937772172275	1054
91236046	248725	0.38191373188331657	1054
16169324	174111	0.3816483735373527	1054
88304149	303238	0.3752728541111732	1054
69992142	478051	0.37312669213292693	1054
67653031	131689	0.3713718782935834	1054
72033090	64850	0.3694217038146442	1054
66293468	124172	0.3684369287715073	1054
60850009	0	0.36709948046675966	1054
70743428	130601	0.3653797645782567	1054
65443904	31626	0.3640336333523746	1054
43865151	75695	0.36350598061806527	1054
4096104	0	0.3615294728019588	1054
82027610	76765	0.3576871061713672	1054
76218879	165785	0.3393528062002688	1054
67758791	57352	0.33718066380647693	1054
62188697	142546	0.336211213859341	1054
72482166	84448	0.33527038665119363	1054
74770835	306925	0.3349605404559109	1054
73378305	166147	0.3310103297982543	1054
79938348	156454	0.32993396547873116	1054
4405502	176852	0.3299278673390918	1054
72787889	113572	0.3271521185636692	1054
14218071	155377	0.32605705701840854	1054
91503926	137195	0.32099368349394214	1054
62019639	433912	0.319557020748007	1054
76729905	128437	0.3194810893943132	1054
2159153	412774	0.31773496682127605	1054
91108501	288093	0.3130319189555229	1054
78907413	319183	0.3120328543427386	1054
82550184	0	0.3112208443725389	1054
66241687	227429	0.3106894714612538	1054
13679251	55242	0.3104891461889793	1054
89056103	216836	0.3074500261237499	1054
69180862	391318	0.30393368857160075	1054
81508148	598831	0.3021482813135137	1054
6240693	169454	0.2996169978465637	1054
67619943	224783	0.2965634397676031	1054
31102171	666064	0.295866735572953	1054
11847569	263747	0.2941845463509602	1054
536440	255082	0.2935629815668244	1054
88365603	205159	0.2918433348191882	1054
68734298	135908	0.2911119682211094	1054
76310214	0	0.2842863690436646	1054
82925846	194520	0.2842655385180965	1054
66302827	153285	0.28368063617693484	1054
76372266	0	0.2826942973227624	1054
93970958	523177	0.28212080629602265	1054
13123158	127391	0.2809701144909419	1054
20912871	405086	0.2806274116747526	1054
2557026	349953	0.28015567916641143	1054
8642307	122045	0.2790425164958552	1054
49553651	195587	0.27868506027175993	1054
65018773	151175	0.2781008276897698	1054
93868746	502426	0.27788281417898514	1054
84768993	331845	0.27670168638322035	1054
75066331	714738	0.275678879294273	1054
16053451	696389	0.2713459753503009	1054
77960617	546844	0.2712067020537904	1054
85017611	494605	0.2707075835581035	1054
1702066	329494	0.2704353745940796	1054
29056981	258250	0.2674894239349601	1054
25671361	370162	0.26667055869468514	1054
21926321	308550	0.26583677275667794	1054
99677218	492786	0.2656445896448763	1054
95955228	198767	0.2628452184872059	1054
16498595	267987	0.26267575687354816	1054
6526074	228524	0.2619155401344677	1054
77522417	709498	0.2607435953388725	1054
80933110	310652	0.2598336291602515	1054
91940648	371843	0.2596580621093894	1054
4517211	359512	0.2594595214986563	1054
3001334	150011	0.2588258343134695	1054
85205712	341427	0.2587350465714226	1054
81434692	191051	0.25638713890801346	1054
13421009	304307	0.25612239281136084	1054
6991004	143565	0.25542870241839966	1054
5466246	181334	0.2545778422732997	1054
17217573	328419	0.25222361315296155	1054
15036397	109321	0.25215160578754203	1054
17460500	360565	0.2514925536090621	1054
