Total times: 1142537
Item	Time empty	Estimated value	Time
69992142	1141637	0.9062438103209285	1043
73854012	1130113	0.8327405889986409	1044
4517211	1121920	0.8207597900096876	1041
9188742	1141385	0.8201234986300061	1041
10737055	1120003	0.814311658606356	1043
49553651	1119486	0.7881802344276693	1051
76570826	1137837	0.7846630715506382	1039
6526074	1127273	0.7661326874349741	1045
29056981	1098009	0.7623886353524122	1046
54445651	1127772	0.744589341111871	1043
70608592	1123042	0.7431944257142468	1046
23172981	1125865	0.7305019356920215	1043
90988663	1096016	0.7012431466461269	1050
8247183	1126979	0.6988211426305083	1042
66786687	1128765	0.6975372839575762	1048
13385260	1141042	0.6539339692704335	1039
83628768	1135339	0.6372864162618277	1044
66985565	1141997	0.6295731713674475	1048
8192953	1133225	0.6235254956600894	1044
4678105	1134396	0.6221113356206819	1041
16103952	1135677	0.6162893950142554	1049
51245031	1138333	0.6128499441227261	1047
12488724	1108873	0.6043804976007902	1044
70761560	1138074	0.5925968629860227	1040
8979556	1135665	0.5909063324654387	1042
12633684	1128444	0.5755665492157906	1041
13070544	1107373	0.5709395780165303	1045
86483013	1120897	0.5693752610106153	1043
91940648	1135058	0.548822986250996	1049
70744165	1099033	0.5140361660901976	1045
81608188	1126110	0.5103731121224835	1042
13526995	1121288	0.49782692111844973	1038
73357729	1141372	0.4969357830497169	1045
91108501	1127482	0.49411643034061714	1048
16015457	1137989	0.48639207876239837	1046
8212530	1133917	0.48195647191999264	1049
59454851	1137617	0.48038283767763035	1041
71876015	1127620	0.4792624239172635	1046
71379069	1132793	0.4772034643201075	1041
64962419	1121843	0.47219870983211076	1047
57598911	1137392	0.47190887367517836	1046
17410069	1133461	0.467508740111416	1047
72875132	1127764	0.4668578514952346	1046
11517123	1131462	0.4587539242153766	1043
2323940	1141894	0.44812783089226016	1046
83671708	1139051	0.4460794624403745	1049
31102171	1135796	0.43628351960481504	1046
78758277	1103042	0.43468477571978276	1045
74457421	1127733	0.42688006249852173	1044
63720689	1123612	0.4263765557861981	1047
61449519	1126533	0.42119712336045767	1040
4297595	1138239	0.4184428774107294	1046
65431390	1120521	0.4165191521126485	1048
78461516	1130200	0.41437981299855525	1044
7682490	1139762	0.41361487598764296	1044
14491576	1139431	0.41281393536757516	1046
4967715	1129538	0.3993745915645223	1048
17801250	1138490	0.3955237009114582	1045
74512312	1141293	0.38942023638046863	1048
66931072	1130546	0.3871931094450905	1041
60838240	1113541	0.3866591205070479	1046
90543131	1138332	0.3845921423995212	1044
16347072	1137194	0.3744569201251186	1045
71418484	1141339	0.3678956166679598	1045
43865151	1137768	0.3677110842857228	1042
80877874	1139616	0.3637462668133031	1041
11130036	1138959	0.3624995514914532	1040
90146311	1104198	0.3616069096261367	1048
4729155	1137710	0.36105650276671	1038
65126194	1140382	0.3600232854693465	1041
64706999	1116017	0.35536475641266557	1044
75066331	1114726	0.3548627390698872	1038
74476228	1121808	0.35480764102592405	1049
67619943	1137535	0.3544319141971014	1048
70463099	1138972	0.3527900859344983	1047
14931763	1138969	0.344523000619006	1044
10127578	1140103	0.3430419868167136	1043
65007713	1127229	0.3378915355426724	1047
8883995	1140795	0.3371458277130993	1045
47057261	1123923	0.33575271808030627	1044
71655629	1139919	0.33472669689017587	1047
67204737	1121578	0.33223834603440666	1042
73363564	1130559	0.3318612857188306	1042
15123380	1133935	0.3318325364584212	1046
14047278	1125810	0.32978935263222575	1049
17963617	1138590	0.32747687891227634	1042
60741126	1093826	0.3260278304846432	1045
11565079	1074462	0.32557224908382193	1041
82492738	1131758	0.32554213207410126	1040
9159424	1139671	0.32477987234988936	1050
7880174	1137637	0.32049945149304915	1042
6132153	1140572	0.3191520541348244	1040
16169324	1132402	0.318731200007862	1045
86262325	1138503	0.31809132381185334	1044
89160781	1130285	0.3177883740016507	1040
81246014	1133724	0.3161021120820607	1043
32238981	1130759	0.31235406415912176	1047
85017611	1139724	0.30959079767504943	1044
4189327	1141143	0.30925234428759946	1041
77960617	1139567	0.30703888411090136	1047
14954817	1139759	0.3058415002293399	1040
23540241	1131309	0.3055028121638606	1045
77664234	1141156	0.3039657997690653	1051
68344627	1124022	0.30375763036513126	1043
53349101	1139025	0.30300135644558224	1044
74326190	1139832	0.30203230790612157	1050
78315219	1123576	0.3018838589226267	1042
72269660	1132690	0.301433822736343	1037
11847569	1139454	0.2997136167505686	1046
7541920	1134847	0.2983478446222825	1046
17587494	1142431	0.2945186379413319	1041
861187	1130775	0.29270197301161194	1045
81888572	1128669	0.2904071113159936	1043
78361807	1138860	0.289714930565212	1046
71539796	1139462	0.28914234678033546	1043
90052073	1138782	0.28586174039120366	1046
1400070	1142180	0.28544517974421907	1045
65850520	1123014	0.28459768659232765	1046
66237014	1139010	0.2830476056921093	1041
585200	1138851	0.28281241224841913	1042
65391788	1126035	0.2821612937219504	1040
71430746	1121788	0.28097942454604297	1050
16053451	1136032	0.28097240392358386	1045
64580001	1135228	0.28072325007423765	1050
64422296	1139687	0.28025596659015345	1049
56640741	1103711	0.2799886373509792	1045
61582313	1135046	0.2779942375031293	1048
77682184	1141579	0.2769529293037054	1037
5667620	1123808	0.2768932452768162	1043
75286204	1114443	0.27639199016392335	1044
56552931	1131837	0.27603489582962604	1050
55629131	1128087	0.2745294302161992	1047
774905	1132585	0.27253231605574024	1044
89978661	1141551	0.27185753825413317	1043
2995148	1140169	0.27128687707235216	1046
72541825	1127348	0.26987327945428585	1046
73201591	1139356	0.2693022539636649	1036
10353921	1120911	0.2692101832361396	1046
2030307	1142098	0.26552145902831287	1043
72549866	1141106	0.2654733774959688	1044
82264336	1142058	0.2654266559785333	1040
8348762	1130348	0.2630280527007143	1050
2405183	1122210	0.26222363471517635	1049
