Total times: 1142537
Item	Time empty	Estimated value	Time
75943787	247257	0.9992050117825402	1054
51245031	90332	0.9989928528329828	1054
90282069	152338	0.9988852549428557	1054
60797755	77274	0.9934703554450683	1054
69992142	209928	0.9920651856773253	1054
11051209	557445	0.9889549329300518	1054
85089986	332441	0.9864894023998914	1054
17410069	192753	0.9855674334800173	1054
77960617	7942	0.9833979568163613	1054
71179576	404401	0.9712092659524313	1054
8750746	166041	0.9680217129228108	1054
16169324	814707	0.9670749564658969	1054
66985565	733716	0.9661102373743952	1054
1702066	337259	0.9635029671246214	1054
62019639	310347	0.9607698415509534	1054
71876015	223335	0.9596674575450704	1054
65007713	348131	0.9555712212095823	1054
5698694	704522	0.9552333653381915	1054
78867449	676485	0.954328061664161	1054
43865151	80558	0.947472911290166	1054
78758277	514353	0.9440846904996107	1054
78315219	620757	0.9375774751583801	1054
68344627	375746	0.9329108920996414	1054
11565079	1023875	0.9316406450802797	1054
45730161	489882	0.9309732320990725	1054
16133496	969645	0.9230422976071068	1054
13779595	376217	0.9230044804883026	1054
11102580	209101	0.9224140058457746	1054
4517211	86129	0.9221384657316726	1054
11130036	294510	0.913749016011878	1054
17964785	510028	0.913383403851328	1054
4250024	462389	0.9115070215217485	1054
79177655	829446	0.9105396277039259	1054
74591612	320194	0.9093675026999759	1054
62343841	149678	0.9084814509557895	1054
5222185	713317	0.9066810652214439	1054
73357729	77857	0.9052163738287052	1054
69841660	360601	0.901270092457763	1054
74066212	478419	0.8955263575632053	1054
14047278	601734	0.8869342980670326	1054
2957577	994834	0.8852559963780564	1054
71142799	877091	0.8850435307251918	1054
33291631	648649	0.8836685998307784	1054
8647650	218563	0.8829594483950015	1054
14556837	850271	0.8829121594326355	1054
1400070	359378	0.8819410836298492	1054
89978661	463441	0.8800065579130861	1054
74411753	622900	0.878928037016242	1054
92169736	1004002	0.8762259788418885	1054
65018773	677018	0.8691444900358231	1054
5667620	553076	0.8674816553539592	1054
5953902	1090261	0.8674393445253408	1054
15136498	385089	0.8634043367106896	1054
81608188	425130	0.8627266587715103	1054
87623241	611154	0.8583401144135607	1054
2030307	671845	0.8533311442034492	1054
78446434	829759	0.8515651041234512	1054
77682184	178576	0.8473874633527578	1054
70292437	216871	0.8471230448148903	1054
74677465	325360	0.8457399942251256	1054
7747321	438517	0.8448278182215692	1054
67976638	1022276	0.8448066805731895	1054
10041539	487368	0.8445229833669807	1054
72875132	411411	0.8443299800307049	1054
84039329	590979	0.8416164619059733	1054
861187	264908	0.8396986941676705	1054
72277601	155177	0.8345902413917596	1054
53489001	916474	0.8282471299208152	1054
14954817	191824	0.8272548622951997	1054
10752377	516518	0.8213005210346882	1054
62264016	422985	0.8210167267639326	1054
2287585	281151	0.8170676966123722	1054
90543131	860713	0.8164453658396447	1054
71603224	716980	0.815937533994719	1054
11790246	1090037	0.8127441444112407	1051
6154428	1007558	0.8126239926978798	1054
76551964	708812	0.8082289739980839	1054
89184603	956666	0.8081939220524417	1054
5673785	696246	0.8012703841397288	1054
89056103	180662	0.7971320769432044	1054
87045823	425292	0.7939523480753723	1054
82938704	1003835	0.7910181335210235	1054
66181073	474315	0.7900571914671045	1054
68254523	395355	0.7895543608004527	1054
4524232	1060665	0.7893100381191402	1054
81246014	212153	0.7880419877768643	1054
61210275	766155	0.7844802500483208	1054
75851194	999340	0.7832721039030814	1054
3338125	541070	0.78093051398282	1054
90052073	889775	0.7776794479310214	1054
67552090	705792	0.7776654146417852	1054
85205712	228931	0.7751410261830447	1054
69180862	62180	0.7732494119302105	1054
64813415	251260	0.7697949903972747	1054
8307491	1089414	0.766601562733058	1052
74512312	372627	0.7658877783692974	1054
61076942	643893	0.7657625987306481	1054
61220152	946405	0.7656260165427113	1054
68825735	633358	0.7637635027204273	1054
15148124	1051421	0.7617855768185113	1054
86514651	1035372	0.7608347145724397	1054
1118030	190591	0.760806490486772	1054
72759996	312886	0.7599057425625422	1054
63983298	1076018	0.7589721679981967	1053
71350313	562897	0.7581302572459148	1054
62530583	1139343	0.7578487994614989	754
78530149	690170	0.7578277821068156	1054
15735462	1107944	0.7578125009314365	1050
16033869	150878	0.7571237596071376	1054
5600091	591267	0.7565447339522989	1054
12650242	637054	0.7552673388294024	1054
94636848	201723	0.7542123993901013	1054
66676859	589820	0.7534560710805824	1054
78216243	388822	0.7534501583663787	1054
3164755	803938	0.7528317160946494	1054
86547763	1122769	0.7519583702087411	1041
6862149	584203	0.7518480882897777	1054
15232718	874054	0.7511317453358117	1054
71242791	649198	0.7507517346749356	1054
7444285	923604	0.7502748966435675	1054
63336157	822819	0.7501451750333125	1054
70294292	1084497	0.7500610724111141	1053
14841167	1113536	0.7500305329468313	1037
6405162	1136178	0.7500038463622332	994
74035232	1127109	0.750000255415288	1048
68788868	325051	0.7447282950650695	1054
58484831	231497	0.7411782424113496	1054
85017611	146391	0.7224044501774624	1054
65850520	44754	0.7137828710236742	1054
66241687	672956	0.7122821829690558	1054
61582313	762604	0.7075214414076115	1054
11331629	333198	0.7033660687239955	1054
10200421	481644	0.6991120616446622	1054
69237717	773985	0.6967783146542399	1054
81508148	105941	0.6966929386888582	1054
15792789	461368	0.6929412340311757	1054
2405183	283201	0.6921065071684873	1054
69562013	45684	0.6909399458065997	1054
13123158	840923	0.6881905534411032	1054
1672747	815738	0.688156549935286	1054
4257083	701682	0.6716349274145733	1054
9883417	650117	0.667076121411446	1054
75735062	383455	0.6643076061419018	1054
